html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
,https://ror.org/0003ege03,,,,add==UPR 5301;UPR5301,,,,,,,,,,,,,,,,,
,https://ror.org/0019x5d05,,,,add==UAR 3760;UAR3760,,,,,,,,,,,,,,,,,
,https://ror.org/001c8pb03,,,,add==UMR 8227;UMR8227,,,,,,,,,,,,,,,,,
,https://ror.org/001r32c80,,,,add==UMR 7141;UMR7141,,,,,,,,,,,,,,,,,
,https://ror.org/00222yk13,,,,add==UMR 5254;UMR5254,,,,,,,,,,,,,,,,,
,https://ror.org/004wefe19,,,,add==UMR 5082;UMR5082,,,,,,,,,,,,,,,,,
,https://ror.org/00721wn77,,,,add==UMR 5115;UMR5115,,,,,,,,,,,,,,,,,
,https://ror.org/0075hvk77,,,,add==UMR CNRS 7253,,,,,,,,,,,,,,,,,
,https://ror.org/007a90f76,,,,add==UR7273,,,,,,,,,,,,,,,,,
,https://ror.org/007p4nf03,,,,add==UMR 7018;UMR7018,,,,,,,,,,,,,,,,,
,https://ror.org/009ay5m23,,,,add==UMR 9199;UMR9199,,,,,,,,,,,,,,,,,
,https://ror.org/00a19vs18,,,,add==UR 4376;UR4376,,,,,,,,,,,,,,,,,
,https://ror.org/00a72jq18,,,,add==UMR 8213;UMR8213,,,,,,,,,,,,,,,,,
,https://ror.org/00bq8vv83,,,,add==UMR CNRS 5312,,,,,,,,,,,,,,,,,
,https://ror.org/00da5hk39,,,,add==UR 3689;UR3689,,,,,,,,,,,,,,,,,
,https://ror.org/00erb9339,,,,add==UR4283,,,,,,,,,,,,,,,,,
,https://ror.org/00ex3jm11,,,,add==UMS11,,,,,,,,,,,,,,,,,
,https://ror.org/00gy9rx06,,,,add==UR 4011;UR4011,,,,,,,,,,,,,,,,,
,https://ror.org/00h0vpf51,,,,add==EA3959,,,,,,,,,,,,,,,,,
,https://ror.org/00jb20a14,,,,add==UMR 8235;UMR8235,,,,,,,,,,,,,,,,,
