Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
,,,Centro de Investigação em Energia e Ambiente,https://ror.org/03hdb9194,https://ror.org/01bvjz807,Instituto Politecnico de Setubal,Parent,Production
,,,Instituto Politecnico de Setubal,https://ror.org/01bvjz807,https://ror.org/03hdb9194,Centro de Investigação em Energia e Ambiente,Child,Release
,,,Centro de Investigação e Desenvolvimento em Sistemas Agroalimentares e Sustentabilidade,https://ror.org/004dvm254,https://ror.org/03w6kry90,Polytechnic Institute of Viana do Castelo,Parent,Production
,,,Polytechnic Institute of Viana do Castelo,https://ror.org/03w6kry90,https://ror.org/004dvm254,Centro de Investigação e Desenvolvimento em Sistemas Agroalimentares e Sustentabilidade,Child,Release
,,,Centro de Estudos em Educação Tecnologia e Saúde,https://ror.org/00ckvhj86,https://ror.org/0235kxk33,Polytechnic Institute of Viseu,Parent,Production
,,,Polytechnic Institute of Viseu,https://ror.org/0235kxk33,https://ror.org/00ckvhj86,Centro de Estudos em Educação Tecnologia e Saúde,Child,Release
,,,Centro de Investigação e Estudos de Sociologia,https://ror.org/02bd6dy50,https://ror.org/014837179,Iscte – Instituto Universitário de Lisboa,Parent,Production
,,,Iscte – Instituto Universitário de Lisboa,https://ror.org/014837179,https://ror.org/02bd6dy50,Centro de Investigação e Estudos de Sociologia,Child,Release
,,,Centro de Investigação em Psicologia,https://ror.org/0540dcv15,https://ror.org/01ryrwk91,Autonomous University of Lisbon,Parent,Production
,,,Autonomous University of Lisbon,https://ror.org/01ryrwk91,https://ror.org/0540dcv15,Centro de Investigação em Psicologia,Child,Release
,,,Centro de Estudos de Comunicação e Cultura,https://ror.org/01m8xrn95,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/01m8xrn95,Centro de Estudos de Comunicação e Cultura,Child,Release
,,,Centro de Investigação Interdisciplinar em Saúde,https://ror.org/03eyga648,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/03eyga648,Centro de Investigação Interdisciplinar em Saúde,Child,Release
,,,Centro de Espectrometria de Massa,https://ror.org/00x1cgf82,https://ror.org/00nt41z93,University of Aveiro,Parent,Production
,,,University of Aveiro,https://ror.org/00nt41z93,https://ror.org/00x1cgf82,Centro de Espectrometria de Massa,Child,Release
,,,Centro de Línguas Literaturas e Culturas,https://ror.org/00npbs606,https://ror.org/00nt41z93,University of Aveiro,Parent,Production
,,,University of Aveiro,https://ror.org/00nt41z93,https://ror.org/00npbs606,Centro de Línguas Literaturas e Culturas,Child,Release
,,,Centro de Estudos Interdisciplinares do Século XX,https://ror.org/01y55wc83,https://ror.org/04z8k9a98,University of Coimbra,Parent,Production
,,,University of Coimbra,https://ror.org/04z8k9a98,https://ror.org/01y55wc83,Centro de Estudos Interdisciplinares do Século XX,Child,Release
,,,Centro de História da Sociedade e da Cultura,https://ror.org/00bqs6f60,https://ror.org/04z8k9a98,University of Coimbra,Parent,Production
,,,University of Coimbra,https://ror.org/04z8k9a98,https://ror.org/00bqs6f60,Centro de História da Sociedade e da Cultura,Child,Release
,,,Centro de Investigação da Terra e do Espaço,https://ror.org/0411txc13,https://ror.org/04z8k9a98,University of Coimbra,Parent,Production
,,,University of Coimbra,https://ror.org/04z8k9a98,https://ror.org/0411txc13,Centro de Investigação da Terra e do Espaço,Child,Release
,,,Centro Interdisciplinar de História Culturas e Sociedades,https://ror.org/05nebqd66,https://ror.org/02gyps716,University of Évora,Parent,Production
,,,University of Évora,https://ror.org/02gyps716,https://ror.org/05nebqd66,Centro Interdisciplinar de História Culturas e Sociedades,Child,Release
,,,Centro de Ecologia Aplicada Prof Baeta Neves,https://ror.org/04jr43q89,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
,,,University of Lisbon,https://ror.org/01c27hj86,https://ror.org/04jr43q89,Centro de Ecologia Aplicada Prof Baeta Neves,Child,Release
,,,Centro de Estatística e Aplicações,https://ror.org/03302rx63,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
,,,University of Lisbon,https://ror.org/01c27hj86,https://ror.org/03302rx63,Centro de Estatística e Aplicações,Child,Release
,,,Centro de Fisíca e Engenharia de Materiais Avançados,https://ror.org/056v2rs36,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
,,,University of Lisbon,https://ror.org/01c27hj86,https://ror.org/056v2rs36,Centro de Fisíca e Engenharia de Materiais Avançados,Child,Release
,,,Centro de Investigação em Ciência Psicológica,https://ror.org/05fkq5j19,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
,,,University of Lisbon,https://ror.org/01c27hj86,https://ror.org/05fkq5j19,Centro de Investigação em Ciência Psicológica,Child,Release
,,,Centro de Oceanografia,https://ror.org/03t41q113,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
,,,University of Lisbon,https://ror.org/01c27hj86,https://ror.org/03t41q113,Centro de Oceanografia,Child,Release
,,,Centro Interdisciplinar de Estudo da Performance Humana,https://ror.org/00sxx6887,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
,,,University of Lisbon,https://ror.org/01c27hj86,https://ror.org/00sxx6887,Centro Interdisciplinar de Estudo da Performance Humana,Child,Release
,,,Centro de Investigação e de Tecnologias Agro-Ambientais e Biologicas,https://ror.org/01h1p3y81,https://ror.org/03qc8vh97,University of Trás-os-Montes and Alto Douro,Parent,Production
,,,University of Trás-os-Montes and Alto Douro,https://ror.org/03qc8vh97,https://ror.org/01h1p3y81,Centro de Investigação e de Tecnologias Agro-Ambientais e Biologicas,Child,Release
,,,Centro de Investigação em Turismo Sustentabilidade e Bem-Estar,https://ror.org/04hkkk014,https://ror.org/014g34x36,University of Algarve,Parent,Production
,,,University of Algarve,https://ror.org/014g34x36,https://ror.org/04hkkk014,Centro de Investigação em Turismo Sustentabilidade e Bem-Estar,Child,Release
,,,Centro de Investigação em Psicologia,https://ror.org/01ad57y24,https://ror.org/037wpkx04,University of Minho,Parent,Production
,,,University of Minho,https://ror.org/037wpkx04,https://ror.org/01ad57y24,Centro de Investigação em Psicologia,Child,Release
,,,Centro de Estudos de Ciencia Animal,https://ror.org/05safxn82,https://ror.org/043pwc612,Universidade do Porto,Parent,Production
,,,Universidade do Porto,https://ror.org/043pwc612,https://ror.org/05safxn82,Centro de Estudos de Ciencia Animal,Child,Release
,,,Centro de Estudos de Fenómenos de Transporte,https://ror.org/05frret15,https://ror.org/043pwc612,Universidade do Porto,Parent,Production
,,,Universidade do Porto,https://ror.org/043pwc612,https://ror.org/05frret15,Centro de Estudos de Fenómenos de Transporte,Child,Release
,,,Centro de Geologia,https://ror.org/05kdbps11,https://ror.org/043pwc612,Universidade do Porto,Parent,Production
,,,Universidade do Porto,https://ror.org/043pwc612,https://ror.org/05kdbps11,Centro de Geologia,Child,Release
,,,Centro de Investigação Farmacológica e Inovação Medicamentosa,https://ror.org/02dtdp942,https://ror.org/043pwc612,Universidade do Porto,Parent,Production
,,,Universidade do Porto,https://ror.org/043pwc612,https://ror.org/02dtdp942,Centro de Investigação Farmacológica e Inovação Medicamentosa,Child,Release
,,,Centro de Estudos de Economia Aplicada do Atlântico,https://ror.org/02napb987,https://ror.org/04276xd64,Universidade dos Açores,Parent,Production
,,,Universidade dos Açores,https://ror.org/04276xd64,https://ror.org/02napb987,Centro de Estudos de Economia Aplicada do Atlântico,Child,Release
,,,Centro de Investigação em Biociências e Tecnologias da Saúde,https://ror.org/02cpgaz56,https://ror.org/05xxfer42,Universidade Lusófona,Parent,Production
,,,Universidade Lusófona,https://ror.org/05xxfer42,https://ror.org/02cpgaz56,Centro de Investigação em Biociências e Tecnologias da Saúde,Child,Release
,,,Centro de Investigação Desenvolvimento e Inovação da Academia Militar,https://ror.org/01sabsj32,https://ror.org/0245c5212,Portuguese Military Academy,Parent,Production
,,,Portuguese Military Academy,https://ror.org/0245c5212,https://ror.org/01sabsj32,Centro de Investigação Desenvolvimento e Inovação da Academia Militar,Child,Release
,,,Linc Centros de Incubação,https://ror.org/03hzgjt93,https://ror.org/02ydx9r70,ANJE - Associação Nacional de Jovens Empresários,Parent,Production
,,,ANJE - Associação Nacional de Jovens Empresários,https://ror.org/02ydx9r70,https://ror.org/03hzgjt93,Linc Centros de Incubação,Child,Release
,,,Centro de Inovação da Mouraria,https://ror.org/00zyx2j96,https://ror.org/03kwktj23,Câmara Municipal de Lisboa,Parent,Production
,,,Câmara Municipal de Lisboa,https://ror.org/03kwktj23,https://ror.org/00zyx2j96,Centro de Inovação da Mouraria,Child,Release
,,,Pólo da Madeira do Centro de Ciências do Mar e do Ambiente,https://ror.org/058y9e160,https://ror.org/03cvzf910,MARE - Centro de Ciências do Mar e do Ambiente,Parent,Production
,,,MARE - Centro de Ciências do Mar e do Ambiente,https://ror.org/03cvzf910,https://ror.org/058y9e160,Pólo da Madeira do Centro de Ciências do Mar e do Ambiente,Child,Release
,,,Centro de Física das Universidades do Minho e do Porto,https://ror.org/003ccjg76,https://ror.org/037wpkx04,University of Minho,Parent,Production
,,,University of Minho,https://ror.org/037wpkx04,https://ror.org/003ccjg76,Centro de Física das Universidades do Minho e do Porto,Child,Release
,,,Centro de Física das Universidades do Minho e do Porto,https://ror.org/003ccjg76,https://ror.org/043pwc612,Universidade do Porto,Parent,Production
,,,Universidade do Porto,https://ror.org/043pwc612,https://ror.org/003ccjg76,Centro de Física das Universidades do Minho e do Porto,Child,Release
,,,Centro de Reabilitação de Paralisia Cerebral Calouste Gulbenkian,https://ror.org/01zz3bg18,https://ror.org/00dx9kg40,Santa Casa da Misericórdia de Lisboa,Parent,Production
,,,Santa Casa da Misericórdia de Lisboa,https://ror.org/00dx9kg40,https://ror.org/01zz3bg18,Centro de Reabilitação de Paralisia Cerebral Calouste Gulbenkian,Child,Release
