html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/1197,https://ror.org/05xcj1e13,Yayasan Penelitian Dan Pengembangan Obstetri Indonesia*id,active,healthcare,The Prenatal Institute*en; Indonesian Prenatal Institute*en,Yayasan Penelitian Dan Pengembangan Obstetri Indonesia*id,IPI*en,https://prenatal.or.id,,prenatal.or.id,2022,,,,,0000 0005 0779 3274,0000 0005 0779 3274,,,Jakarta,Indonesia,1642911
https://github.com/ror-community/ror-updates/issues/2294,https://ror.org/008d2qg16,International Leadership University*en,active,education,,International Leadership University*en,ILU*en,https://ilu.edu.mm,,ilu.edu.mm,2008,,,,,,,,,Naypyidaw,Myanmar,6611854
https://github.com/ror-community/ror-updates/issues/2710,https://ror.org/03dnnmg11,Quantic School of Business and Technology*en,active,education,Quantic*en,Quantic School of Business and Technology*en,,https://quantic.edu,https://en.wikipedia.org/wiki/Quantic_School_of_Business_and_Technology,quantic.edu,2016,,,,,,,Q108485713,Q108485713,Washington,United States,4140963
https://github.com/ror-community/ror-updates/issues/6199,https://ror.org/01d8vw515,South China Institute of Frontier Science (Guangdong)*en,active,company,South China Institute of Frontier Science*en; 广东省华南前沿科学研究院*zh,South China Institute of Frontier Science (Guangdong)*en,SCIFS*en,http://www.scifs.ac.cn,,,2022,,,,,0000 0005 2724 6665,0000 0005 2724 6665,,,Guangdong,China,1809935
https://github.com/ror-community/ror-updates/issues/19861,https://ror.org/0583fqk10,Université des Antilles Pôle Martinique*fr,active,education,,Université des Antilles Pôle Martinique*fr,,http://www.univ-ag.fr/organisation-fonctionnement/pole-martinique,,,,,,,,,,,,"Schoelcher, Martinique",French West Indies,3569886
https://github.com/ror-community/ror-updates/issues/19863,https://ror.org/05tpdng73,Université des Antilles Pôle Guadeloupe*fr,active,education,,Université des Antilles Pôle Guadeloupe*fr,,https://www.univ-antilles.fr/organisation-fonctionnement/pole-guadeloupe,,,,,,,,,,,,"Pointe-à-Pitre, Guadeloupe",French West Indies,3578599
https://github.com/ror-community/ror-updates/issues/19922,https://ror.org/010de4288,Research Institute of Food Science and Technology*en,active,facility,Research Institute of Food Science & Technology*en; Iranian Research Organization for Science and Technology*en; Technology Research Development Institute*en,Research Institute of Food Science and Technology*en; موسسه پژوهشی علوم و صنایع غذایی*fa,RIFST*en; IROST*en,https://rifst.ac.ir,,rifst.ac.ir,1981,,,,,,,Q52663881,Q52663881,Mashhad,Iran,124665
https://github.com/ror-community/ror-updates/issues/19936,https://ror.org/00c00ys31,Centre de Bio-Informatique*fr,active,facility,Centre de bioinformatique*fr; Centre for computational biology*en,"Centre de Bio-Informatique*fr; Centre de Bio-Informatique (CBIO), Mines Paris, Université PSL*fr; Centre for computational biology (CBIO), Mines Paris, PSL University*en",CBIO*fr,https://cbio.mines-paristech.fr,,cbio.mines-paristech.fr,2006,,,,,,,,,Paris,France,2988507
https://github.com/ror-community/ror-updates/issues/19945,https://ror.org/04vkybr09,Philippine Nurses Association of America*en,active,nonprofit; funder,,"Philippine Nurses Association of America*en; Philippine Nurses Association of America, Inc.*en",PNAA*en,https://mypnaa.org,,mypnaa.org,1979,,,,,,,,,North Brunswick,United States,5101900
https://github.com/ror-community/ror-updates/issues/19949,https://ror.org/00r80yr56,Australian College of Perioperative Nurses*en,active,funder,Australian Confederation of Operating Room Nurses*en,Australian College of Perioperative Nurses*en,ACORN*en,https://www.acorn.org.au,,acorn.org.au,1977,501100022920,501100022920,,,,,,,Adelaide,Australia,2078025
