html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/05mf3wf75,,,,,,,https://www.sheerenloo.nl/,,sheerenloo.nl,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/05w603h94,,,,,,,https://ibrkk.pl,,ibrkk.pl,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/00retz024,,,,,,,https://cerebralpalsy.org.au,,cerebralpalsy.org.au,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/0340nty70,,,,,,,https://www.wsfcs.k12.nc.us/,,wsfcs.k12.nc.us,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/02eb31840,,,,,,,https://www.greensboro.edu/,,greensboro.edu,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/01asgtt85,,,,,,,https://moscmm.org,,moscmm.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/00dr4nw61,,,,,,,https://bcri.ca,,bcri.ca,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/04brn7x66,,,,,,,http://www.teiep.gr,,teiep.gr,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/05a2hgt53,,,,,,,https://www.materianova.be/fr/,,materianova.be,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/0213d4b59,,,,,,,https://stiftung-ihf.de,,stiftung-ihf.de,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/047y5ne09,,,,,,,https://erf.org.eg,,erf.org.eg,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/00swmft88,,,,,,,https://www.cog.es,,cog.es,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/00n893e13,,,,,,,https://ei.sk,,ei.sk,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/01c3s4w91,,,,,,,https://ufred.ca,,ufred.ca,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/01agg0039,,,,,,,https://www.zhh.ch/en,,zhh.ch,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/02dxpep57,,,,,,,https://www.rmv.se/,,rmv.se,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/049ncjx51,,,,,,,https://sagebionetworks.org,,sagebionetworks.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/04whsde46,,,,,,,https://www.dermatologikum.de/,,dermatologikum.de,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/03phg1t06,,,,,,,https://www.unlz.edu.ar/,,unlz.edu.ar,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/00ffgq494,,,,,,,https://www.seafdec.org.ph,,seafdec.org.ph,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/005wzfh51,,,,,,,https://www.centrefordermatology.com/,,centrefordermatology.com,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/003s3dn82,,,,,,,https://www.shenkar.ac.il/he/,,shenkar.ac.il,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/050351d24,,,,,,,https://www.orangutan.or.id/,,orangutan.or.id,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/0133h2564,,,,,,,https://www.adssc.org,,adssc.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/05p56yz34,,,,,,,https://www.soci.org/,,soci.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/01e92na05,,,,,,,https://www.frontierscience.org/public/,,frontierscience.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/028yn3418,,,,,,,https://iaus.ac.rs,,iaus.ac.rs,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/01nry9c15,,,,,,,https://fpmaragall.org,,fpmaragall.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/03r6neh61,,,,,,,https://ieat.ro,,ieat.ro,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/00bw3sa48,,,,,,,https://www.sands.org.uk/,,sands.org.uk,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/022xz9e77,,,,,,,https://www.bb.org.bd/en/index.php,,bb.org.bd,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/02c1jcc15,,,,,,,https://ck-care.ch,,ck-care.ch,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/04b27tr16,,,,,,,https://www.iec.cat/,,iec.cat,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/05s409k40,,,,,,,https://www.usn.org/,,usn.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/052dytr59,,,,,,,https://www.cepon.org.br/,,cepon.org.br,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/037wv7h91,,,,,,,https://www.ohta-hp.or.jp/,,ohta-hp.or.jp,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/03hbv3b74,,,,,,,https://bicomalawi.org,,bicomalawi.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/02dnv4714,,,,,,,https://ark.ie,,ark.ie,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/02rvd6d64,,,,,,,https://pirao.ru,,pirao.ru,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/037k29e77,,,,,,,http://inio.ac.ir,,inio.ac.ir,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/15556,https://ror.org/01j49yd81,,,,,,,https://kast.or.kr/kr/index.php,,kast.or.kr,,,,,,,,,,,,
